from,to,dep.var.id,wave,sim
15,11,1,1,510
1,12,1,2,510
2,12,1,2,510
3,5,1,2,510
5,3,1,2,510
5,9,1,2,510
5,16,1,2,510
6,5,1,2,510
6,9,1,2,510
6,13,1,2,510
8,9,1,2,510
9,5,1,2,510
9,6,1,2,510
9,8,1,2,510
9,16,1,2,510
10,NA,NA,2,510
11,10,1,2,510
12,1,1,2,510
12,2,1,2,510
12,13,1,2,510
13,6,1,2,510
13,9,1,2,510
13,12,1,2,510
15,10,1,2,510
16,5,1,2,510
16,9,1,2,510
1,11,1,1,511
3,5,1,1,511
3,15,1,1,511
5,3,1,1,511
5,15,1,1,511
7,11,1,1,511
8,9,1,1,511
8,11,1,1,511
9,8,1,1,511
9,10,1,1,511
10,9,1,1,511
10,11,1,1,511
10,14,1,1,511
11,8,1,1,511
11,10,1,1,511
11,14,1,1,511
12,NA,NA,1,511
13,12,1,1,511
14,10,1,1,511
14,11,1,1,511
15,3,1,1,511
15,5,1,1,511
4,11,1,2,511
4,15,1,2,511
5,6,1,2,511
5,9,1,2,511
6,5,1,2,511
6,8,1,2,511
6,9,1,2,511
8,9,1,2,511
9,5,1,2,511
9,8,1,2,511
10,14,1,2,511
11,NA,NA,2,511
14,10,1,2,511
15,NA,NA,2,511
16,9,1,2,511
1,8,1,1,512
3,6,1,1,512
3,12,1,1,512
3,15,1,1,512
5,6,1,1,512
6,3,1,1,512
6,12,1,1,512
6,13,1,1,512
6,15,1,1,512
7,10,1,1,512
8,9,1,1,512
9,8,1,1,512
10,7,1,1,512
10,11,1,1,512
10,14,1,1,512
11,10,1,1,512
11,14,1,1,512
12,3,1,1,512
12,13,1,1,512
13,12,1,1,512
14,10,1,1,512
14,11,1,1,512
15,NA,NA,1,512
3,5,1,2,512
5,3,1,2,512
5,6,1,2,512
5,9,1,2,512
6,5,1,2,512
6,8,1,2,512
6,13,1,2,512
8,6,1,2,512
9,5,1,2,512
10,11,1,2,512
10,14,1,2,512
11,10,1,2,512
12,NA,NA,2,512
13,6,1,2,512
13,12,1,2,512
14,10,1,2,512
15,6,1,2,512
2,3,1,1,513
2,6,1,1,513
2,12,1,1,513
2,13,1,1,513
3,2,1,1,513
3,12,1,1,513
4,6,1,1,513
6,2,1,1,513
6,3,1,1,513
6,12,1,1,513
8,9,1,1,513
9,8,1,1,513
10,14,1,1,513
11,10,1,1,513
12,2,1,1,513
12,3,1,1,513
12,6,1,1,513
12,13,1,1,513
13,2,1,1,513
13,3,1,1,513
13,12,1,1,513
14,10,1,1,513
3,NA,NA,2,513
5,6,1,2,513
5,9,1,2,513
6,5,1,2,513
6,8,1,2,513
6,13,1,2,513
7,13,1,2,513
8,9,1,2,513
9,NA,NA,2,513
10,11,1,2,513
10,14,1,2,513
11,10,1,2,513
12,NA,NA,2,513
13,6,1,2,513
13,12,1,2,513
14,10,1,2,513
14,11,1,2,513
15,3,1,2,513
1,NA,NA,1,514
3,7,1,1,514
3,10,1,1,514
4,5,1,1,514
5,4,1,1,514
6,NA,NA,1,514
7,1,1,1,514
7,3,1,1,514
9,11,1,1,514
10,7,1,1,514
10,14,1,1,514
11,NA,NA,1,514
12,13,1,1,514
13,6,1,1,514
13,12,1,1,514
14,NA,NA,1,514
2,12,1,2,514
3,NA,NA,2,514
5,3,1,2,514
5,9,1,2,514
6,5,1,2,514
6,9,1,2,514
6,13,1,2,514
8,NA,NA,2,514
9,5,1,2,514
9,8,1,2,514
10,14,1,2,514
12,13,1,2,514
13,NA,NA,2,514
14,10,1,2,514
15,16,1,2,514
16,9,1,2,514
2,NA,NA,1,515
3,6,1,1,515
3,12,1,1,515
6,3,1,1,515
7,10,1,1,515
8,2,1,1,515
8,9,1,1,515
8,10,1,1,515
9,8,1,1,515
9,10,1,1,515
10,7,1,1,515
10,8,1,1,515
10,11,1,1,515
10,14,1,1,515
11,14,1,1,515
12,13,1,1,515
13,12,1,1,515
14,10,1,1,515
14,11,1,1,515
5,9,1,2,515
6,13,1,2,515
8,NA,NA,2,515
9,5,1,2,515
9,8,1,2,515
10,14,1,2,515
12,13,1,2,515
13,NA,NA,2,515
14,10,1,2,515
2,12,1,1,516
2,13,1,1,516
3,6,1,1,516
3,12,1,1,516
4,5,1,1,516
5,NA,NA,1,516
6,3,1,1,516
6,12,1,1,516
6,13,1,1,516
9,12,1,1,516
10,11,1,1,516
10,14,1,1,516
11,10,1,1,516
11,14,1,1,516
12,2,1,1,516
12,6,1,1,516
12,13,1,1,516
13,2,1,1,516
13,6,1,1,516
13,12,1,1,516
14,10,1,1,516
14,11,1,1,516
4,5,1,2,516
4,11,1,2,516
5,9,1,2,516
6,13,1,2,516
8,9,1,2,516
9,5,1,2,516
9,8,1,2,516
11,4,1,2,516
13,NA,NA,2,516
2,12,1,1,517
4,5,1,1,517
5,4,1,1,517
6,12,1,1,517
6,13,1,1,517
10,11,1,1,517
10,14,1,1,517
11,10,1,1,517
12,6,1,1,517
12,13,1,1,517
12,15,1,1,517
13,6,1,1,517
13,12,1,1,517
14,10,1,1,517
14,11,1,1,517
15,12,1,1,517
3,16,1,2,517
5,6,1,2,517
5,9,1,2,517
6,5,1,2,517
6,8,1,2,517
7,NA,NA,2,517
8,NA,NA,2,517
9,5,1,2,517
9,8,1,2,517
10,7,1,2,517
10,11,1,2,517
11,10,1,2,517
14,10,1,2,517
16,3,1,2,517
2,NA,NA,1,518
3,2,1,1,518
3,6,1,1,518
3,12,1,1,518
6,3,1,1,518
6,12,1,1,518
7,10,1,1,518
10,7,1,1,518
10,14,1,1,518
11,16,1,1,518
12,6,1,1,518
12,13,1,1,518
13,2,1,1,518
13,6,1,1,518
13,12,1,1,518
14,7,1,1,518
14,10,1,1,518
16,11,1,1,518
1,13,1,2,518
2,12,1,2,518
3,5,1,2,518
5,6,1,2,518
5,9,1,2,518
6,5,1,2,518
6,8,1,2,518
6,9,1,2,518
6,13,1,2,518
8,NA,NA,2,518
9,5,1,2,518
11,14,1,2,518
12,NA,NA,2,518
13,1,1,2,518
14,11,1,2,518
1,10,1,1,519
2,13,1,1,519
3,6,1,1,519
3,12,1,1,519
3,15,1,1,519
4,NA,NA,1,519
5,4,1,1,519
6,3,1,1,519
6,12,1,1,519
6,13,1,1,519
7,NA,NA,1,519
10,1,1,1,519
10,7,1,1,519
10,11,1,1,519
10,14,1,1,519
11,10,1,1,519
11,14,1,1,519
12,2,1,1,519
12,6,1,1,519
12,13,1,1,519
13,2,1,1,519
13,6,1,1,519
13,12,1,1,519
14,10,1,1,519
14,11,1,1,519
15,NA,NA,1,519
5,9,1,2,519
6,8,1,2,519
6,13,1,2,519
8,5,1,2,519
8,9,1,2,519
9,5,1,2,519
9,8,1,2,519
10,11,1,2,519
10,14,1,2,519
11,10,1,2,519
11,14,1,2,519
12,6,1,2,519
12,13,1,2,519
13,12,1,2,519
14,10,1,2,519
14,11,1,2,519
1,NA,NA,1,520
2,3,1,1,520
2,5,1,1,520
3,2,1,1,520
3,5,1,1,520
3,6,1,1,520
5,1,1,1,520
5,2,1,1,520
5,3,1,1,520
6,3,1,1,520
6,12,1,1,520
7,NA,NA,1,520
10,7,1,1,520
10,14,1,1,520
12,13,1,1,520
13,12,1,1,520
14,10,1,1,520
14,15,1,1,520
15,14,1,1,520
3,6,1,2,520
5,8,1,2,520
6,8,1,2,520
6,9,1,2,520
8,5,1,2,520
8,9,1,2,520
9,6,1,2,520
10,11,1,2,520
10,14,1,2,520
11,NA,NA,2,520
12,13,1,2,520
13,12,1,2,520
14,10,1,2,520
2,NA,NA,1,521
3,5,1,1,521
3,12,1,1,521
4,15,1,1,521
5,NA,NA,1,521
6,12,1,1,521
6,13,1,1,521
8,9,1,1,521
8,10,1,1,521
9,8,1,1,521
9,10,1,1,521
10,8,1,1,521
10,11,1,1,521
10,14,1,1,521
11,10,1,1,521
11,14,1,1,521
12,2,1,1,521
12,3,1,1,521
12,13,1,1,521
12,14,1,1,521
13,6,1,1,521
13,12,1,1,521
14,10,1,1,521
14,11,1,1,521
14,12,1,1,521
15,4,1,1,521
15,16,1,1,521
16,15,1,1,521
2,15,1,2,521
4,8,1,2,521
5,NA,NA,2,521
6,13,1,2,521
8,4,1,2,521
8,5,1,2,521
8,9,1,2,521
9,5,1,2,521
9,8,1,2,521
10,11,1,2,521
11,NA,NA,2,521
12,6,1,2,521
12,13,1,2,521
13,12,1,2,521
14,10,1,2,521
15,NA,NA,2,521
2,5,1,1,522
3,13,1,1,522
5,2,1,1,522
10,14,1,1,522
11,NA,NA,1,522
12,13,1,1,522
13,2,1,1,522
13,12,1,1,522
14,10,1,1,522
14,11,1,1,522
15,3,1,1,522
2,12,1,2,522
5,6,1,2,522
5,9,1,2,522
6,5,1,2,522
8,9,1,2,522
9,5,1,2,522
9,8,1,2,522
10,11,1,2,522
10,14,1,2,522
11,NA,NA,2,522
12,2,1,2,522
13,12,1,2,522
14,NA,NA,2,522
16,9,1,2,522
3,15,1,1,523
4,NA,NA,1,523
6,13,1,1,523
9,4,1,1,523
11,NA,NA,1,523
12,6,1,1,523
12,13,1,1,523
13,12,1,1,523
14,11,1,1,523
15,3,1,1,523
4,13,1,2,523
5,NA,NA,2,523
6,5,1,2,523
6,8,1,2,523
6,9,1,2,523
6,13,1,2,523
8,NA,NA,2,523
9,5,1,2,523
10,NA,NA,2,523
11,10,1,2,523
12,4,1,2,523
12,6,1,2,523
12,13,1,2,523
13,6,1,2,523
13,12,1,2,523
6,NA,NA,1,524
7,NA,NA,1,524
10,11,1,1,524
10,14,1,1,524
11,10,1,1,524
11,14,1,1,524
12,6,1,1,524
14,10,1,1,524
14,11,1,1,524
14,15,1,1,524
15,7,1,1,524
15,14,1,1,524
5,9,1,2,524
6,8,1,2,524
6,13,1,2,524
7,8,1,2,524
8,5,1,2,524
8,9,1,2,524
9,5,1,2,524
9,8,1,2,524
10,14,1,2,524
11,10,1,2,524
12,NA,NA,2,524
13,12,1,2,524
14,10,1,2,524
14,12,1,2,524
15,10,1,2,524
2,NA,NA,1,525
8,9,1,1,525
8,10,1,1,525
9,NA,NA,1,525
10,8,1,1,525
10,11,1,1,525
10,14,1,1,525
11,10,1,1,525
11,14,1,1,525
12,2,1,1,525
13,16,1,1,525
14,10,1,1,525
14,11,1,1,525
16,NA,NA,1,525
2,16,1,2,525
4,9,1,2,525
5,9,1,2,525
6,8,1,2,525
6,13,1,2,525
8,6,1,2,525
9,4,1,2,525
9,5,1,2,525
9,8,1,2,525
10,11,1,2,525
10,14,1,2,525
11,10,1,2,525
11,14,1,2,525
12,13,1,2,525
13,6,1,2,525
13,8,1,2,525
13,12,1,2,525
14,11,1,2,525
15,16,1,2,525
16,2,1,2,525
2,3,1,1,526
2,12,1,1,526
3,2,1,1,526
3,12,1,1,526
4,13,1,1,526
5,16,1,1,526
9,NA,NA,1,526
11,9,1,1,526
12,2,1,1,526
12,3,1,1,526
12,13,1,1,526
13,2,1,1,526
13,4,1,1,526
13,12,1,1,526
16,5,1,1,526
2,12,1,2,526
3,NA,NA,2,526
5,3,1,2,526
5,9,1,2,526
8,9,1,2,526
9,5,1,2,526
9,8,1,2,526
10,11,1,2,526
10,14,1,2,526
11,10,1,2,526
11,14,1,2,526
12,13,1,2,526
13,12,1,2,526
14,10,1,2,526
14,11,1,2,526
2,NA,NA,1,527
3,2,1,1,527
3,4,1,1,527
3,5,1,1,527
3,12,1,1,527
4,3,1,1,527
4,5,1,1,527
4,12,1,1,527
5,3,1,1,527
5,4,1,1,527
5,12,1,1,527
6,16,1,1,527
9,NA,NA,1,527
10,9,1,1,527
10,14,1,1,527
11,NA,NA,1,527
12,5,1,1,527
12,13,1,1,527
13,12,1,1,527
14,10,1,1,527
14,11,1,1,527
14,15,1,1,527
15,14,1,1,527
16,2,1,1,527
3,NA,NA,2,527
5,3,1,2,527
5,9,1,2,527
6,5,1,2,527
6,9,1,2,527
6,13,1,2,527
7,15,1,2,527
8,5,1,2,527
8,9,1,2,527
9,5,1,2,527
9,8,1,2,527
10,12,1,2,527
10,14,1,2,527
12,13,1,2,527
13,6,1,2,527
13,12,1,2,527
14,10,1,2,527
15,NA,NA,2,527
1,NA,NA,1,528
2,NA,NA,1,528
3,NA,NA,1,528
4,1,1,1,528
4,5,1,1,528
5,4,1,1,528
6,13,1,1,528
9,10,1,1,528
10,9,1,1,528
10,11,1,1,528
11,10,1,1,528
12,2,1,1,528
12,3,1,1,528
12,6,1,1,528
12,13,1,1,528
13,6,1,1,528
13,12,1,1,528
14,11,1,1,528
15,12,1,1,528
16,6,1,1,528
1,2,1,2,528
2,1,1,2,528
5,6,1,2,528
5,9,1,2,528
6,5,1,2,528
6,9,1,2,528
9,5,1,2,528
9,6,1,2,528
2,8,1,1,529
5,9,1,1,529
6,NA,NA,1,529
8,2,1,1,529
8,9,1,1,529
9,8,1,1,529
10,11,1,1,529
10,14,1,1,529
11,8,1,1,529
11,10,1,1,529
11,14,1,1,529
13,6,1,1,529
14,10,1,1,529
14,11,1,1,529
3,9,1,2,529
3,13,1,2,529
5,NA,NA,2,529
6,5,1,2,529
6,8,1,2,529
8,6,1,2,529
9,3,1,2,529
9,8,1,2,529
11,NA,NA,2,529
12,13,1,2,529
13,12,1,2,529
13,14,1,2,529
14,11,1,2,529
3,5,1,1,530
5,NA,NA,1,530
6,12,1,1,530
7,10,1,1,530
7,14,1,1,530
8,10,1,1,530
10,7,1,1,530
10,8,1,1,530
10,14,1,1,530
12,6,1,1,530
12,13,1,1,530
13,NA,NA,1,530
14,7,1,1,530
14,8,1,1,530
14,10,1,1,530
16,13,1,1,530
1,NA,NA,2,530
2,12,1,2,530
4,5,1,2,530
5,9,1,2,530
6,8,1,2,530
6,9,1,2,530
6,13,1,2,530
8,6,1,2,530
8,9,1,2,530
9,5,1,2,530
9,6,1,2,530
9,8,1,2,530
10,1,1,2,530
11,16,1,2,530
12,2,1,2,530
12,13,1,2,530
13,12,1,2,530
16,8,1,2,530
1,14,1,1,531
2,NA,NA,1,531
7,10,1,1,531
10,7,1,1,531
10,11,1,1,531
10,14,1,1,531
11,14,1,1,531
12,2,1,1,531
12,13,1,1,531
13,12,1,1,531
14,1,1,1,531
14,10,1,1,531
14,11,1,1,531
15,1,1,1,531
3,5,1,2,531
5,6,1,2,531
5,9,1,2,531
6,5,1,2,531
8,9,1,2,531
9,5,1,2,531
9,8,1,2,531
10,11,1,2,531
10,14,1,2,531
11,10,1,2,531
11,14,1,2,531
12,13,1,2,531
13,12,1,2,531
14,10,1,2,531
14,11,1,2,531
5,NA,NA,1,532
7,NA,NA,1,532
8,10,1,1,532
9,5,1,1,532
10,7,1,1,532
10,8,1,1,532
11,7,1,1,532
12,13,1,1,532
13,12,1,1,532
1,10,1,2,532
5,9,1,2,532
6,5,1,2,532
6,9,1,2,532
6,12,1,2,532
6,13,1,2,532
7,10,1,2,532
9,NA,NA,2,532
10,14,1,2,532
10,15,1,2,532
12,13,1,2,532
13,12,1,2,532
14,10,1,2,532
15,10,1,2,532
2,NA,NA,1,533
3,4,1,1,533
4,3,1,1,533
6,13,1,1,533
10,11,1,1,533
10,14,1,1,533
11,10,1,1,533
12,2,1,1,533
13,6,1,1,533
14,10,1,1,533
14,11,1,1,533
1,3,1,2,533
2,12,1,2,533
3,1,1,2,533
3,5,1,2,533
4,NA,NA,2,533
5,3,1,2,533
5,8,1,2,533
5,9,1,2,533
6,5,1,2,533
6,8,1,2,533
6,9,1,2,533
8,5,1,2,533
8,9,1,2,533
9,5,1,2,533
9,8,1,2,533
9,16,1,2,533
10,14,1,2,533
11,15,1,2,533
12,NA,NA,2,533
14,NA,NA,2,533
15,11,1,2,533
16,4,1,2,533
2,3,1,1,534
2,5,1,1,534
3,2,1,1,534
5,2,1,1,534
6,12,1,1,534
6,13,1,1,534
8,9,1,1,534
8,11,1,1,534
9,8,1,1,534
9,12,1,1,534
10,11,1,1,534
11,8,1,1,534
11,10,1,1,534
12,6,1,1,534
12,9,1,1,534
12,13,1,1,534
13,6,1,1,534
13,12,1,1,534
5,9,1,2,534
8,9,1,2,534
8,12,1,2,534
9,5,1,2,534
9,8,1,2,534
9,12,1,2,534
10,11,1,2,534
10,14,1,2,534
11,10,1,2,534
12,13,1,2,534
13,NA,NA,2,534
14,10,1,2,534
2,3,1,1,535
2,13,1,1,535
3,2,1,1,535
3,6,1,1,535
6,2,1,1,535
6,3,1,1,535
8,10,1,1,535
10,NA,NA,1,535
12,NA,NA,1,535
13,2,1,1,535
13,12,1,1,535
14,2,1,1,535
1,2,1,2,535
2,12,1,2,535
5,9,1,2,535
6,5,1,2,535
6,8,1,2,535
6,9,1,2,535
8,6,1,2,535
8,9,1,2,535
9,5,1,2,535
9,6,1,2,535
9,8,1,2,535
10,NA,NA,2,535
11,10,1,2,535
12,NA,NA,2,535
14,10,1,2,535
14,11,1,2,535
15,2,1,2,535
2,13,1,1,536
3,6,1,1,536
3,12,1,1,536
3,15,1,1,536
4,5,1,1,536
5,4,1,1,536
6,3,1,1,536
6,12,1,1,536
6,15,1,1,536
8,9,1,1,536
9,8,1,1,536
10,11,1,1,536
11,10,1,1,536
12,6,1,1,536
13,12,1,1,536
15,3,1,1,536
15,6,1,1,536
5,9,1,2,536
6,5,1,2,536
8,9,1,2,536
8,12,1,2,536
9,5,1,2,536
9,8,1,2,536
10,14,1,2,536
12,6,1,2,536
12,13,1,2,536
13,12,1,2,536
14,10,1,2,536
2,3,1,1,537
2,12,1,1,537
3,2,1,1,537
3,5,1,1,537
3,6,1,1,537
3,12,1,1,537
3,13,1,1,537
5,3,1,1,537
6,2,1,1,537
6,3,1,1,537
6,12,1,1,537
6,13,1,1,537
7,10,1,1,537
9,10,1,1,537
10,7,1,1,537
10,11,1,1,537
11,10,1,1,537
11,14,1,1,537
12,2,1,1,537
12,3,1,1,537
12,6,1,1,537
12,13,1,1,537
13,3,1,1,537
13,6,1,1,537
13,12,1,1,537
14,10,1,1,537
14,11,1,1,537
1,3,1,2,537
3,NA,NA,2,537
5,6,1,2,537
6,5,1,2,537
8,6,1,2,537
8,9,1,2,537
9,5,1,2,537
9,8,1,2,537
10,11,1,2,537
10,14,1,2,537
11,10,1,2,537
11,14,1,2,537
12,13,1,2,537
13,12,1,2,537
14,10,1,2,537
14,11,1,2,537
2,7,1,1,538
4,5,1,1,538
5,4,1,1,538
7,NA,NA,1,538
8,16,1,1,538
10,11,1,1,538
10,14,1,1,538
11,10,1,1,538
14,10,1,1,538
14,11,1,1,538
16,8,1,1,538
2,5,1,2,538
5,NA,NA,2,538
6,5,1,2,538
6,9,1,2,538
8,9,1,2,538
9,5,1,2,538
9,6,1,2,538
9,8,1,2,538
10,11,1,2,538
10,14,1,2,538
11,10,1,2,538
14,10,1,2,538
1,16,1,1,539
2,3,1,1,539
3,2,1,1,539
3,6,1,1,539
3,12,1,1,539
3,13,1,1,539
3,15,1,1,539
6,3,1,1,539
6,12,1,1,539
6,13,1,1,539
7,12,1,1,539
10,11,1,1,539
10,13,1,1,539
10,14,1,1,539
11,10,1,1,539
11,16,1,1,539
12,2,1,1,539
12,6,1,1,539
12,13,1,1,539
13,3,1,1,539
13,6,1,1,539
13,12,1,1,539
14,10,1,1,539
14,11,1,1,539
14,15,1,1,539
14,16,1,1,539
15,3,1,1,539
16,11,1,1,539
16,14,1,1,539
16,15,1,1,539
2,12,1,2,539
5,6,1,2,539
6,8,1,2,539
6,13,1,2,539
8,6,1,2,539
9,8,1,2,539
10,14,1,2,539
12,13,1,2,539
13,6,1,2,539
13,8,1,2,539
13,12,1,2,539
14,10,1,2,539
2,5,1,1,540
2,6,1,1,540
3,2,1,1,540
3,6,1,1,540
4,5,1,1,540
4,15,1,1,540
5,2,1,1,540
5,4,1,1,540
6,2,1,1,540
6,3,1,1,540
9,NA,NA,1,540
10,11,1,1,540
11,10,1,1,540
12,6,1,1,540
12,13,1,1,540
13,12,1,1,540
14,9,1,1,540
15,4,1,1,540
4,5,1,2,540
5,NA,NA,2,540
7,14,1,2,540
8,9,1,2,540
9,5,1,2,540
10,14,1,2,540
11,10,1,2,540
12,4,1,2,540
12,13,1,2,540
13,12,1,2,540
14,10,1,2,540
14,11,1,2,540
16,9,1,2,540
1,16,1,1,541
2,13,1,1,541
3,5,1,1,541
3,12,1,1,541
4,5,1,1,541
5,3,1,1,541
5,4,1,1,541
6,12,1,1,541
6,13,1,1,541
8,9,1,1,541
9,8,1,1,541
9,13,1,1,541
10,11,1,1,541
10,14,1,1,541
11,14,1,1,541
12,3,1,1,541
12,6,1,1,541
12,9,1,1,541
12,13,1,1,541
13,2,1,1,541
13,6,1,1,541
13,9,1,1,541
13,12,1,1,541
14,10,1,1,541
14,11,1,1,541
15,13,1,1,541
16,1,1,1,541
2,12,1,2,541
4,16,1,2,541
5,9,1,2,541
6,8,1,2,541
8,6,1,2,541
8,9,1,2,541
9,5,1,2,541
9,8,1,2,541
10,11,1,2,541
10,14,1,2,541
11,NA,NA,2,541
12,2,1,2,541
13,9,1,2,541
14,10,1,2,541
16,4,1,2,541
2,3,1,1,542
3,2,1,1,542
3,5,1,1,542
5,15,1,1,542
6,NA,NA,1,542
7,11,1,1,542
8,6,1,1,542
9,8,1,1,542
10,11,1,1,542
11,7,1,1,542
11,10,1,1,542
15,5,1,1,542
1,NA,NA,2,542
5,9,1,2,542
6,9,1,2,542
8,9,1,2,542
9,5,1,2,542
9,6,1,2,542
9,13,1,2,542
10,16,1,2,542
11,1,1,2,542
12,13,1,2,542
13,9,1,2,542
16,NA,NA,2,542
2,13,1,1,543
3,5,1,1,543
3,6,1,1,543
4,5,1,1,543
5,3,1,1,543
5,4,1,1,543
5,10,1,1,543
5,11,1,1,543
5,12,1,1,543
5,14,1,1,543
6,3,1,1,543
6,13,1,1,543
8,9,1,1,543
9,8,1,1,543
9,12,1,1,543
10,5,1,1,543
10,11,1,1,543
10,12,1,1,543
10,14,1,1,543
11,5,1,1,543
11,14,1,1,543
12,2,1,1,543
12,5,1,1,543
12,13,1,1,543
13,2,1,1,543
13,6,1,1,543
13,12,1,1,543
14,10,1,1,543
14,11,1,1,543
15,2,1,1,543
2,13,1,2,543
5,NA,NA,2,543
6,5,1,2,543
6,8,1,2,543
6,9,1,2,543
6,13,1,2,543
7,14,1,2,543
8,6,1,2,543
8,9,1,2,543
9,5,1,2,543
9,8,1,2,543
9,16,1,2,543
10,14,1,2,543
11,NA,NA,2,543
13,NA,NA,2,543
14,10,1,2,543
14,11,1,2,543
16,9,1,2,543
1,14,1,1,544
2,NA,NA,1,544
3,NA,NA,1,544
6,2,1,1,544
6,12,1,1,544
8,9,1,1,544
8,10,1,1,544
9,3,1,1,544
10,8,1,1,544
10,11,1,1,544
10,14,1,1,544
11,10,1,1,544
11,14,1,1,544
12,6,1,1,544
12,13,1,1,544
13,6,1,1,544
13,12,1,1,544
14,8,1,1,544
14,10,1,1,544
14,11,1,1,544
16,13,1,1,544
3,5,1,2,544
3,9,1,2,544
5,3,1,2,544
5,9,1,2,544
6,8,1,2,544
6,13,1,2,544
8,9,1,2,544
9,5,1,2,544
9,8,1,2,544
10,11,1,2,544
10,14,1,2,544
11,10,1,2,544
11,14,1,2,544
12,6,1,2,544
12,13,1,2,544
13,3,1,2,544
13,12,1,2,544
14,10,1,2,544
14,11,1,2,544
2,3,1,1,545
2,12,1,1,545
2,13,1,1,545
3,2,1,1,545
3,10,1,1,545
4,5,1,1,545
5,NA,NA,1,545
6,12,1,1,545
8,2,1,1,545
10,2,1,1,545
10,11,1,1,545
10,14,1,1,545
11,NA,NA,1,545
12,2,1,1,545
12,6,1,1,545
12,13,1,1,545
13,2,1,1,545
13,10,1,1,545
13,12,1,1,545
14,10,1,1,545
2,12,1,2,545
5,9,1,2,545
6,5,1,2,545
6,8,1,2,545
6,9,1,2,545
6,13,1,2,545
8,5,1,2,545
8,9,1,2,545
9,5,1,2,545
9,8,1,2,545
10,14,1,2,545
11,10,1,2,545
12,2,1,2,545
13,12,1,2,545
14,NA,NA,2,545
4,NA,NA,1,546
6,12,1,1,546
6,13,1,1,546
7,10,1,1,546
8,11,1,1,546
10,7,1,1,546
10,14,1,1,546
11,NA,NA,1,546
12,4,1,1,546
12,6,1,1,546
12,13,1,1,546
13,6,1,1,546
13,12,1,1,546
14,10,1,1,546
6,8,1,2,546
6,13,1,2,546
7,9,1,2,546
8,6,1,2,546
8,9,1,2,546
9,8,1,2,546
10,11,1,2,546
10,14,1,2,546
11,10,1,2,546
11,14,1,2,546
12,13,1,2,546
13,12,1,2,546
14,10,1,2,546
14,11,1,2,546
1,11,1,1,547
2,13,1,1,547
4,NA,NA,1,547
8,11,1,1,547
10,14,1,1,547
11,8,1,1,547
11,14,1,1,547
13,2,1,1,547
13,8,1,1,547
14,4,1,1,547
14,10,1,1,547
14,11,1,1,547
1,NA,NA,2,547
5,6,1,2,547
5,9,1,2,547
6,5,1,2,547
6,8,1,2,547
6,9,1,2,547
6,13,1,2,547
8,9,1,2,547
9,5,1,2,547
9,8,1,2,547
9,16,1,2,547
10,11,1,2,547
10,14,1,2,547
11,1,1,2,547
11,10,1,2,547
11,14,1,2,547
12,13,1,2,547
13,NA,NA,2,547
14,11,1,2,547
16,9,1,2,547
2,NA,NA,1,548
3,2,1,1,548
3,6,1,1,548
3,9,1,1,548
6,3,1,1,548
7,11,1,1,548
8,NA,NA,1,548
9,NA,NA,1,548
10,8,1,1,548
10,14,1,1,548
11,7,1,1,548
11,14,1,1,548
12,13,1,1,548
13,12,1,1,548
14,10,1,1,548
14,11,1,1,548
1,8,1,2,548
2,12,1,2,548
4,NA,NA,2,548
5,6,1,2,548
5,9,1,2,548
6,5,1,2,548
6,8,1,2,548
6,9,1,2,548
6,13,1,2,548
7,4,1,2,548
8,9,1,2,548
9,5,1,2,548
9,8,1,2,548
10,11,1,2,548
11,10,1,2,548
12,2,1,2,548
13,6,1,2,548
2,13,1,1,549
3,2,1,1,549
6,12,1,1,549
6,13,1,1,549
7,NA,NA,1,549
10,NA,NA,1,549
12,6,1,1,549
12,13,1,1,549
13,2,1,1,549
13,6,1,1,549
13,7,1,1,549
13,12,1,1,549
14,10,1,1,549
5,6,1,2,549
5,9,1,2,549
6,5,1,2,549
6,8,1,2,549
6,9,1,2,549
8,6,1,2,549
8,9,1,2,549
9,5,1,2,549
9,8,1,2,549
10,11,1,2,549
10,14,1,2,549
11,NA,NA,2,549
12,NA,NA,2,549
13,12,1,2,549
14,NA,NA,2,549
2,3,1,1,550
3,2,1,1,550
4,11,1,1,550
5,4,1,1,550
6,12,1,1,550
10,11,1,1,550
10,14,1,1,550
11,4,1,1,550
11,10,1,1,550
11,13,1,1,550
11,14,1,1,550
12,13,1,1,550
13,12,1,1,550
14,10,1,1,550
14,11,1,1,550
3,5,1,2,550
5,3,1,2,550
6,8,1,2,550
6,13,1,2,550
7,12,1,2,550
8,15,1,2,550
10,6,1,2,550
10,11,1,2,550
10,14,1,2,550
11,10,1,2,550
11,14,1,2,550
12,NA,NA,2,550
13,NA,NA,2,550
14,10,1,2,550
14,11,1,2,550
15,12,1,2,550
2,5,1,1,551
3,2,1,1,551
3,5,1,1,551
3,6,1,1,551
3,12,1,1,551
4,5,1,1,551
5,2,1,1,551
5,3,1,1,551
6,3,1,1,551
6,8,1,1,551
6,9,1,1,551
6,12,1,1,551
8,6,1,1,551
8,9,1,1,551
9,6,1,1,551
9,8,1,1,551
10,14,1,1,551
12,3,1,1,551
12,6,1,1,551
13,NA,NA,1,551
14,10,1,1,551
14,13,1,1,551
2,9,1,2,551
3,NA,NA,2,551
5,3,1,2,551
6,5,1,2,551
6,9,1,2,551
6,13,1,2,551
8,9,1,2,551
9,6,1,2,551
9,8,1,2,551
9,13,1,2,551
10,11,1,2,551
10,14,1,2,551
11,10,1,2,551
11,14,1,2,551
