from,to,dep.var.id,wave,sim
11,10,1,1,526
12,6,1,1,526
13,4,1,1,526
14,10,1,1,526
15,NA,NA,1,526
1,NA,NA,2,526
3,NA,NA,2,526
5,9,1,2,526
5,14,1,2,526
6,5,1,2,526
6,8,1,2,526
6,13,1,2,526
8,6,1,2,526
9,5,1,2,526
9,8,1,2,526
10,11,1,2,526
11,10,1,2,526
12,13,1,2,526
13,NA,NA,2,526
14,3,1,2,526
14,10,1,2,526
15,11,1,2,526
16,1,1,2,526
1,11,1,1,527
2,3,1,1,527
3,2,1,1,527
3,15,1,1,527
4,NA,NA,1,527
5,9,1,1,527
6,4,1,1,527
6,12,1,1,527
7,10,1,1,527
8,10,1,1,527
9,5,1,1,527
9,6,1,1,527
10,7,1,1,527
11,10,1,1,527
12,6,1,1,527
13,15,1,1,527
15,3,1,1,527
15,12,1,1,527
16,3,1,1,527
2,12,1,2,527
3,5,1,2,527
4,16,1,2,527
5,3,1,2,527
5,6,1,2,527
5,9,1,2,527
5,13,1,2,527
6,5,1,2,527
6,13,1,2,527
8,9,1,2,527
8,15,1,2,527
9,5,1,2,527
9,8,1,2,527
10,14,1,2,527
10,16,1,2,527
11,14,1,2,527
12,2,1,2,527
12,13,1,2,527
13,6,1,2,527
13,12,1,2,527
14,10,1,2,527
14,11,1,2,527
15,8,1,2,527
16,NA,NA,2,527
1,5,1,1,528
2,3,1,1,528
2,12,1,1,528
3,2,1,1,528
4,NA,NA,1,528
5,4,1,1,528
6,3,1,1,528
6,12,1,1,528
6,13,1,1,528
6,14,1,1,528
7,11,1,1,528
7,13,1,1,528
8,9,1,1,528
9,8,1,1,528
9,14,1,1,528
10,5,1,1,528
10,11,1,1,528
11,7,1,1,528
11,10,1,1,528
12,2,1,1,528
12,6,1,1,528
12,13,1,1,528
13,6,1,1,528
13,7,1,1,528
13,12,1,1,528
14,9,1,1,528
16,2,1,1,528
1,NA,NA,2,528
2,12,1,2,528
3,5,1,2,528
5,3,1,2,528
5,9,1,2,528
6,8,1,2,528
8,1,1,2,528
8,9,1,2,528
9,5,1,2,528
9,8,1,2,528
10,11,1,2,528
10,13,1,2,528
10,14,1,2,528
11,10,1,2,528
12,NA,NA,2,528
13,NA,NA,2,528
14,10,1,2,528
2,3,1,1,529
3,2,1,1,529
3,5,1,1,529
3,13,1,1,529
4,NA,NA,1,529
5,3,1,1,529
5,4,1,1,529
6,12,1,1,529
7,8,1,1,529
7,10,1,1,529
8,9,1,1,529
9,8,1,1,529
10,7,1,1,529
10,14,1,1,529
10,16,1,1,529
11,10,1,1,529
11,14,1,1,529
12,6,1,1,529
12,13,1,1,529
13,12,1,1,529
14,10,1,1,529
14,11,1,1,529
15,14,1,1,529
16,10,1,1,529
2,12,1,2,529
3,6,1,2,529
5,2,1,2,529
5,6,1,2,529
5,9,1,2,529
6,5,1,2,529
6,9,1,2,529
6,13,1,2,529
8,9,1,2,529
9,5,1,2,529
9,6,1,2,529
9,8,1,2,529
10,11,1,2,529
10,14,1,2,529
11,10,1,2,529
11,14,1,2,529
12,2,1,2,529
12,13,1,2,529
12,14,1,2,529
13,12,1,2,529
14,10,1,2,529
16,13,1,2,529
2,3,1,1,530
2,5,1,1,530
3,2,1,1,530
3,11,1,1,530
3,15,1,1,530
4,5,1,1,530
5,2,1,1,530
5,4,1,1,530
6,12,1,1,530
10,11,1,1,530
11,3,1,1,530
11,10,1,1,530
11,14,1,1,530
12,6,1,1,530
12,13,1,1,530
13,12,1,1,530
14,11,1,1,530
15,3,1,1,530
1,10,1,2,530
2,12,1,2,530
5,NA,NA,2,530
6,5,1,2,530
6,8,1,2,530
6,13,1,2,530
7,12,1,2,530
7,13,1,2,530
8,9,1,2,530
9,5,1,2,530
9,8,1,2,530
9,16,1,2,530
10,11,1,2,530
11,10,1,2,530
12,7,1,2,530
13,NA,NA,2,530
16,NA,NA,2,530
1,4,1,1,531
2,NA,NA,1,531
3,6,1,1,531
3,12,1,1,531
4,1,1,1,531
4,3,1,1,531
6,3,1,1,531
7,10,1,1,531
8,9,1,1,531
9,2,1,1,531
10,11,1,1,531
11,13,1,1,531
12,3,1,1,531
12,6,1,1,531
13,11,1,1,531
13,16,1,1,531
14,8,1,1,531
14,11,1,1,531
16,13,1,1,531
1,15,1,2,531
2,15,1,2,531
5,9,1,2,531
6,5,1,2,531
6,13,1,2,531
7,NA,NA,2,531
8,NA,NA,2,531
9,5,1,2,531
9,6,1,2,531
9,8,1,2,531
10,14,1,2,531
11,10,1,2,531
12,7,1,2,531
12,13,1,2,531
13,6,1,2,531
13,12,1,2,531
14,10,1,2,531
15,1,1,2,531
2,5,1,1,532
3,5,1,1,532
3,12,1,1,532
3,15,1,1,532
4,3,1,1,532
5,3,1,1,532
8,9,1,1,532
8,10,1,1,532
9,NA,NA,1,532
10,11,1,1,532
11,10,1,1,532
12,3,1,1,532
13,12,1,1,532
15,3,1,1,532
15,16,1,1,532
16,NA,NA,1,532
1,16,1,2,532
3,15,1,2,532
5,NA,NA,2,532
6,5,1,2,532
6,8,1,2,532
6,13,1,2,532
7,NA,NA,2,532
8,9,1,2,532
9,5,1,2,532
9,8,1,2,532
10,11,1,2,532
11,10,1,2,532
12,13,1,2,532
13,6,1,2,532
13,12,1,2,532
14,10,1,2,532
14,11,1,2,532
15,1,1,2,532
16,7,1,2,532
1,NA,NA,1,533
2,3,1,1,533
3,2,1,1,533
3,6,1,1,533
3,12,1,1,533
4,5,1,1,533
5,3,1,1,533
5,4,1,1,533
6,3,1,1,533
6,12,1,1,533
7,11,1,1,533
7,12,1,1,533
8,1,1,1,533
9,8,1,1,533
10,11,1,1,533
11,7,1,1,533
11,10,1,1,533
12,3,1,1,533
12,6,1,1,533
12,7,1,1,533
12,13,1,1,533
13,12,1,1,533
16,1,1,1,533
1,NA,NA,2,533
2,NA,NA,2,533
5,9,1,2,533
6,8,1,2,533
6,13,1,2,533
8,6,1,2,533
8,9,1,2,533
9,1,1,2,533
9,5,1,2,533
9,8,1,2,533
10,14,1,2,533
11,10,1,2,533
11,14,1,2,533
12,2,1,2,533
12,13,1,2,533
13,6,1,2,533
13,12,1,2,533
14,10,1,2,533
2,3,1,1,534
3,NA,NA,1,534
4,5,1,1,534
5,4,1,1,534
10,15,1,1,534
11,14,1,1,534
14,NA,NA,1,534
15,10,1,1,534
16,15,1,1,534
2,12,1,2,534
3,NA,NA,2,534
4,13,1,2,534
5,3,1,2,534
5,9,1,2,534
6,8,1,2,534
6,13,1,2,534
8,6,1,2,534
9,5,1,2,534
10,14,1,2,534
12,13,1,2,534
13,4,1,2,534
13,6,1,2,534
13,12,1,2,534
14,10,1,2,534
2,5,1,1,535
4,5,1,1,535
4,6,1,1,535
5,2,1,1,535
5,4,1,1,535
6,NA,NA,1,535
8,9,1,1,535
8,11,1,1,535
9,NA,NA,1,535
10,11,1,1,535
10,14,1,1,535
11,8,1,1,535
11,10,1,1,535
12,6,1,1,535
14,10,1,1,535
2,12,1,2,535
3,14,1,2,535
4,8,1,2,535
5,3,1,2,535
5,9,1,2,535
6,5,1,2,535
6,9,1,2,535
8,4,1,2,535
9,5,1,2,535
9,8,1,2,535
10,14,1,2,535
12,2,1,2,535
12,13,1,2,535
13,12,1,2,535
14,3,1,2,535
14,10,1,2,535
15,16,1,2,535
16,15,1,2,535
2,5,1,1,536
2,12,1,1,536
3,5,1,1,536
3,15,1,1,536
5,2,1,1,536
5,3,1,1,536
6,13,1,1,536
7,10,1,1,536
8,9,1,1,536
9,8,1,1,536
10,7,1,1,536
12,2,1,1,536
12,13,1,1,536
13,NA,NA,1,536
14,12,1,1,536
15,3,1,1,536
2,12,1,2,536
5,9,1,2,536
6,5,1,2,536
6,8,1,2,536
6,9,1,2,536
7,15,1,2,536
8,9,1,2,536
9,5,1,2,536
9,8,1,2,536
10,11,1,2,536
10,14,1,2,536
11,10,1,2,536
12,NA,NA,2,536
14,NA,NA,2,536
15,NA,NA,2,536
1,12,1,1,537
1,15,1,1,537
2,3,1,1,537
2,16,1,1,537
3,2,1,1,537
6,NA,NA,1,537
7,16,1,1,537
8,NA,NA,1,537
10,8,1,1,537
10,11,1,1,537
11,10,1,1,537
12,1,1,1,537
12,6,1,1,537
12,13,1,1,537
12,15,1,1,537
13,2,1,1,537
13,12,1,1,537
15,1,1,1,537
15,12,1,1,537
16,2,1,1,537
16,7,1,1,537
1,4,1,2,537
4,1,1,2,537
5,6,1,2,537
5,9,1,2,537
6,5,1,2,537
6,8,1,2,537
7,13,1,2,537
8,6,1,2,537
8,9,1,2,537
9,5,1,2,537
9,8,1,2,537
10,11,1,2,537
10,14,1,2,537
11,10,1,2,537
12,13,1,2,537
13,6,1,2,537
13,7,1,2,537
13,12,1,2,537
14,10,1,2,537
14,16,1,2,537
15,8,1,2,537
16,NA,NA,2,537
2,NA,NA,1,538
4,NA,NA,1,538
5,4,1,1,538
6,NA,NA,1,538
8,9,1,1,538
8,11,1,1,538
9,8,1,1,538
10,2,1,1,538
11,8,1,1,538
12,6,1,1,538
12,13,1,1,538
13,12,1,1,538
15,16,1,1,538
16,NA,NA,1,538
3,5,1,2,538
3,11,1,2,538
5,3,1,2,538
5,9,1,2,538
6,5,1,2,538
6,8,1,2,538
6,9,1,2,538
8,6,1,2,538
8,9,1,2,538
8,14,1,2,538
9,5,1,2,538
9,6,1,2,538
9,8,1,2,538
10,3,1,2,538
10,11,1,2,538
10,14,1,2,538
11,NA,NA,2,538
12,6,1,2,538
12,13,1,2,538
13,12,1,2,538
14,10,1,2,538
16,6,1,2,538
16,9,1,2,538
2,NA,NA,1,539
4,5,1,1,539
4,7,1,1,539
5,4,1,1,539
6,2,1,1,539
6,12,1,1,539
7,4,1,1,539
8,11,1,1,539
10,7,1,1,539
10,14,1,1,539
11,8,1,1,539
12,6,1,1,539
12,15,1,1,539
14,10,1,1,539
15,NA,NA,1,539
16,4,1,1,539
2,12,1,2,539
5,9,1,2,539
6,9,1,2,539
8,9,1,2,539
9,5,1,2,539
9,8,1,2,539
10,NA,NA,2,539
11,10,1,2,539
12,2,1,2,539
12,13,1,2,539
13,12,1,2,539
14,10,1,2,539
2,3,1,1,540
2,5,1,1,540
3,15,1,1,540
4,NA,NA,1,540
5,2,1,1,540
5,4,1,1,540
6,12,1,1,540
6,13,1,1,540
8,10,1,1,540
10,NA,NA,1,540
12,6,1,1,540
12,15,1,1,540
13,16,1,1,540
15,3,1,1,540
16,NA,NA,1,540
1,12,1,2,540
3,NA,NA,2,540
4,5,1,2,540
4,7,1,2,540
5,3,1,2,540
6,5,1,2,540
6,8,1,2,540
6,9,1,2,540
7,NA,NA,2,540
8,NA,NA,2,540
9,NA,NA,2,540
10,11,1,2,540
10,14,1,2,540
11,10,1,2,540
12,NA,NA,2,540
14,10,1,2,540
16,9,1,2,540
1,2,1,1,541
2,3,1,1,541
2,5,1,1,541
2,13,1,1,541
3,2,1,1,541
4,5,1,1,541
4,12,1,1,541
5,2,1,1,541
5,4,1,1,541
6,NA,NA,1,541
7,10,1,1,541
10,7,1,1,541
12,3,1,1,541
12,4,1,1,541
12,13,1,1,541
13,2,1,1,541
14,6,1,1,541
3,10,1,2,541
5,6,1,2,541
5,9,1,2,541
6,5,1,2,541
6,13,1,2,541
7,12,1,2,541
9,5,1,2,541
10,11,1,2,541
10,14,1,2,541
11,10,1,2,541
12,13,1,2,541
13,6,1,2,541
13,12,1,2,541
14,10,1,2,541
15,7,1,2,541
1,NA,NA,1,542
2,3,1,1,542
3,2,1,1,542
3,5,1,1,542
4,5,1,1,542
5,4,1,1,542
5,16,1,1,542
6,12,1,1,542
7,10,1,1,542
7,11,1,1,542
8,1,1,1,542
8,9,1,1,542
9,8,1,1,542
10,7,1,1,542
10,11,1,1,542
10,14,1,1,542
11,7,1,1,542
11,10,1,1,542
11,15,1,1,542
12,6,1,1,542
12,16,1,1,542
13,3,1,1,542
14,10,1,1,542
15,11,1,1,542
15,12,1,1,542
16,2,1,1,542
16,5,1,1,542
5,9,1,2,542
6,5,1,2,542
6,8,1,2,542
6,13,1,2,542
8,6,1,2,542
8,9,1,2,542
9,5,1,2,542
9,8,1,2,542
9,11,1,2,542
10,11,1,2,542
10,14,1,2,542
11,10,1,2,542
11,14,1,2,542
12,13,1,2,542
13,12,1,2,542
14,10,1,2,542
14,11,1,2,542
2,3,1,1,543
2,12,1,1,543
3,2,1,1,543
3,12,1,1,543
3,15,1,1,543
4,15,1,1,543
6,NA,NA,1,543
8,9,1,1,543
9,8,1,1,543
12,2,1,1,543
12,6,1,1,543
14,16,1,1,543
15,4,1,1,543
16,NA,NA,1,543
1,4,1,2,543
2,NA,NA,2,543
4,1,1,2,543
5,6,1,2,543
5,9,1,2,543
6,13,1,2,543
8,9,1,2,543
8,10,1,2,543
9,5,1,2,543
9,8,1,2,543
10,11,1,2,543
11,10,1,2,543
11,14,1,2,543
12,2,1,2,543
12,13,1,2,543
13,6,1,2,543
13,12,1,2,543
14,11,1,2,543
1,13,1,1,544
2,3,1,1,544
3,2,1,1,544
5,3,1,1,544
6,10,1,1,544
6,13,1,1,544
7,10,1,1,544
8,11,1,1,544
8,15,1,1,544
9,12,1,1,544
10,6,1,1,544
10,7,1,1,544
10,11,1,1,544
11,8,1,1,544
11,14,1,1,544
12,9,1,1,544
12,13,1,1,544
13,1,1,1,544
13,6,1,1,544
13,12,1,1,544
14,11,1,1,544
15,8,1,1,544
16,5,1,1,544
3,5,1,2,544
3,10,1,2,544
4,5,1,2,544
5,3,1,2,544
5,4,1,2,544
5,11,1,2,544
6,13,1,2,544
9,NA,NA,2,544
10,11,1,2,544
10,14,1,2,544
11,10,1,2,544
12,13,1,2,544
13,6,1,2,544
14,6,1,2,544
14,10,1,2,544
16,9,1,2,544
2,3,1,1,545
2,5,1,1,545
3,NA,NA,1,545
4,9,1,1,545
5,2,1,1,545
6,4,1,1,545
8,9,1,1,545
8,10,1,1,545
9,4,1,1,545
9,8,1,1,545
10,8,1,1,545
11,9,1,1,545
2,12,1,2,545
3,NA,NA,2,545
5,3,1,2,545
6,13,1,2,545
8,9,1,2,545
9,8,1,2,545
10,14,1,2,545
11,10,1,2,545
12,2,1,2,545
12,13,1,2,545
13,6,1,2,545
13,12,1,2,545
14,10,1,2,545
16,9,1,2,545
1,NA,NA,1,546
2,12,1,1,546
3,1,1,1,546
4,5,1,1,546
4,7,1,1,546
4,10,1,1,546
5,4,1,1,546
5,15,1,1,546
7,4,1,1,546
7,5,1,1,546
7,11,1,1,546
8,9,1,1,546
8,15,1,1,546
9,8,1,1,546
9,16,1,1,546
10,4,1,1,546
10,7,1,1,546
10,11,1,1,546
11,7,1,1,546
11,10,1,1,546
11,16,1,1,546
12,NA,NA,1,546
13,12,1,1,546
15,8,1,1,546
16,9,1,1,546
16,11,1,1,546
2,7,1,2,546
5,9,1,2,546
6,5,1,2,546
6,8,1,2,546
6,9,1,2,546
7,NA,NA,2,546
8,9,1,2,546
9,5,1,2,546
9,6,1,2,546
9,8,1,2,546
12,9,1,2,546
12,13,1,2,546
13,12,1,2,546
1,6,1,1,547
2,3,1,1,547
2,12,1,1,547
2,13,1,1,547
3,NA,NA,1,547
4,16,1,1,547
5,15,1,1,547
6,NA,NA,1,547
7,11,1,1,547
8,5,1,1,547
10,1,1,1,547
11,7,1,1,547
12,2,1,1,547
13,NA,NA,1,547
15,NA,NA,1,547
16,4,1,1,547
3,NA,NA,2,547
4,13,1,2,547
5,3,1,2,547
5,6,1,2,547
5,9,1,2,547
6,5,1,2,547
6,8,1,2,547
6,9,1,2,547
6,13,1,2,547
7,6,1,2,547
8,9,1,2,547
8,15,1,2,547
9,5,1,2,547
9,8,1,2,547
9,16,1,2,547
10,NA,NA,2,547
11,10,1,2,547
13,NA,NA,2,547
15,NA,NA,2,547
16,9,1,2,547
2,13,1,1,548
3,12,1,1,548
4,NA,NA,1,548
5,4,1,1,548
6,12,1,1,548
7,10,1,1,548
10,7,1,1,548
10,11,1,1,548
11,10,1,1,548
11,14,1,1,548
12,3,1,1,548
12,13,1,1,548
13,2,1,1,548
13,12,1,1,548
14,11,1,1,548
14,15,1,1,548
15,NA,NA,1,548
1,11,1,2,548
1,14,1,2,548
5,16,1,2,548
6,5,1,2,548
6,9,1,2,548
6,13,1,2,548
8,9,1,2,548
9,6,1,2,548
9,8,1,2,548
9,16,1,2,548
10,1,1,2,548
10,11,1,2,548
10,14,1,2,548
11,1,1,2,548
11,10,1,2,548
11,14,1,2,548
12,13,1,2,548
13,6,1,2,548
14,1,1,2,548
14,10,1,2,548
14,11,1,2,548
16,5,1,2,548
16,9,1,2,548
3,12,1,1,549
3,13,1,1,549
4,5,1,1,549
5,4,1,1,549
5,9,1,1,549
7,10,1,1,549
7,11,1,1,549
9,5,1,1,549
10,7,1,1,549
10,11,1,1,549
11,7,1,1,549
11,10,1,1,549
12,3,1,1,549
12,13,1,1,549
13,12,1,1,549
15,3,1,1,549
2,12,1,2,549
5,6,1,2,549
5,9,1,2,549
6,5,1,2,549
6,8,1,2,549
8,6,1,2,549
9,5,1,2,549
9,10,1,2,549
10,11,1,2,549
10,14,1,2,549
11,10,1,2,549
12,13,1,2,549
13,6,1,2,549
13,12,1,2,549
14,10,1,2,549
2,5,1,1,550
5,2,1,1,550
6,12,1,1,550
7,10,1,1,550
9,NA,NA,1,550
10,7,1,1,550
10,11,1,1,550
11,NA,NA,1,550
12,6,1,1,550
12,9,1,1,550
12,13,1,1,550
13,12,1,1,550
3,5,1,2,550
5,3,1,2,550
5,9,1,2,550
6,5,1,2,550
6,8,1,2,550
6,13,1,2,550
7,13,1,2,550
8,9,1,2,550
9,5,1,2,550
9,8,1,2,550
10,11,1,2,550
10,14,1,2,550
11,10,1,2,550
12,13,1,2,550
13,7,1,2,550
13,12,1,2,550
14,10,1,2,550
1,NA,NA,1,551
2,3,1,1,551
3,2,1,1,551
3,12,1,1,551
4,5,1,1,551
5,NA,NA,1,551
6,12,1,1,551
7,10,1,1,551
10,7,1,1,551
10,11,1,1,551
10,12,1,1,551
11,6,1,1,551
11,10,1,1,551
11,14,1,1,551
12,3,1,1,551
12,6,1,1,551
12,13,1,1,551
13,12,1,1,551
14,NA,NA,1,551
16,1,1,1,551
1,16,1,2,551
5,9,1,2,551
6,8,1,2,551
7,5,1,2,551
8,6,1,2,551
8,9,1,2,551
9,5,1,2,551
9,6,1,2,551
9,8,1,2,551
9,16,1,2,551
10,11,1,2,551
11,10,1,2,551
11,14,1,2,551
14,10,1,2,551
14,11,1,2,551
16,NA,NA,2,551
1,10,1,1,552
2,3,1,1,552
2,9,1,1,552
3,2,1,1,552
3,15,1,1,552
4,5,1,1,552
5,4,1,1,552
6,NA,NA,1,552
7,10,1,1,552
8,NA,NA,1,552
9,2,1,1,552
9,8,1,1,552
10,1,1,1,552
10,14,1,1,552
11,7,1,1,552
12,6,1,1,552
12,15,1,1,552
14,1,1,1,552
14,10,1,1,552
15,12,1,1,552
1,NA,NA,2,552
3,5,1,2,552
3,13,1,2,552
5,1,1,2,552
5,3,1,2,552
5,6,1,2,552
5,9,1,2,552
6,5,1,2,552
6,8,1,2,552
6,9,1,2,552
8,9,1,2,552
9,5,1,2,552
9,6,1,2,552
9,8,1,2,552
10,14,1,2,552
12,NA,NA,2,552
13,12,1,2,552
14,NA,NA,2,552
16,9,1,2,552
1,6,1,1,553
2,5,1,1,553
4,5,1,1,553
4,14,1,1,553
5,NA,NA,1,553
6,8,1,1,553
7,10,1,1,553
8,NA,NA,1,553
9,NA,NA,1,553
10,7,1,1,553
12,6,1,1,553
14,4,1,1,553
15,9,1,1,553
1,NA,NA,2,553
2,12,1,2,553
5,9,1,2,553
6,5,1,2,553
6,8,1,2,553
6,9,1,2,553
6,13,1,2,553
8,6,1,2,553
8,9,1,2,553
9,5,1,2,553
9,8,1,2,553
9,11,1,2,553
10,1,1,2,553
10,14,1,2,553
11,NA,NA,2,553
12,2,1,2,553
12,10,1,2,553
13,6,1,2,553
14,NA,NA,2,553
15,2,1,2,553
1,NA,NA,1,554
2,3,1,1,554
3,NA,NA,1,554
4,15,1,1,554
5,1,1,1,554
6,12,1,1,554
7,NA,NA,1,554
8,9,1,1,554
9,NA,NA,1,554
10,11,1,1,554
10,14,1,1,554
11,7,1,1,554
11,10,1,1,554
11,14,1,1,554
12,2,1,1,554
12,6,1,1,554
12,13,1,1,554
13,12,1,1,554
14,10,1,1,554
14,11,1,1,554
15,4,1,1,554
3,5,1,2,554
5,3,1,2,554
5,9,1,2,554
6,5,1,2,554
6,8,1,2,554
6,13,1,2,554
8,9,1,2,554
9,8,1,2,554
9,11,1,2,554
10,11,1,2,554
11,10,1,2,554
12,14,1,2,554
13,6,1,2,554
13,12,1,2,554
14,10,1,2,554
14,12,1,2,554
15,5,1,2,554
1,10,1,1,555
2,3,1,1,555
3,2,1,1,555
3,15,1,1,555
4,16,1,1,555
5,2,1,1,555
6,12,1,1,555
7,2,1,1,555
8,9,1,1,555
9,8,1,1,555
10,1,1,1,555
10,7,1,1,555
11,14,1,1,555
12,6,1,1,555
12,15,1,1,555
14,11,1,1,555
14,16,1,1,555
15,3,1,1,555
15,12,1,1,555
16,4,1,1,555
16,14,1,1,555
1,14,1,2,555
3,NA,NA,2,555
5,6,1,2,555
5,9,1,2,555
6,5,1,2,555
6,8,1,2,555
7,12,1,2,555
8,9,1,2,555
9,8,1,2,555
10,3,1,2,555
10,11,1,2,555
11,10,1,2,555
11,13,1,2,555
12,13,1,2,555
12,15,1,2,555
13,12,1,2,555
14,1,1,2,555
15,12,1,2,555
2,3,1,1,556
2,5,1,1,556
3,2,1,1,556
3,6,1,1,556
4,12,1,1,556
5,2,1,1,556
6,3,1,1,556
6,12,1,1,556
8,10,1,1,556
10,8,1,1,556
10,11,1,1,556
11,10,1,1,556
11,14,1,1,556
12,4,1,1,556
12,6,1,1,556
12,13,1,1,556
13,12,1,1,556
14,6,1,1,556
14,11,1,1,556
5,9,1,2,556
6,8,1,2,556
6,9,1,2,556
8,NA,NA,2,556
9,5,1,2,556
9,8,1,2,556
10,11,1,2,556
10,14,1,2,556
11,10,1,2,556
14,10,1,2,556
15,9,1,2,556
16,10,1,2,556
3,8,1,1,557
4,5,1,1,557
5,4,1,1,557
6,12,1,1,557
7,8,1,1,557
7,11,1,1,557
8,16,1,1,557
11,7,1,1,557
11,14,1,1,557
12,6,1,1,557
13,12,1,1,557
14,11,1,1,557
15,4,1,1,557
16,3,1,1,557
1,6,1,2,557
2,3,1,2,557
3,2,1,2,557
3,5,1,2,557
5,3,1,2,557
6,13,1,2,557
8,9,1,2,557
9,5,1,2,557
9,8,1,2,557
10,NA,NA,2,557
11,10,1,2,557
11,14,1,2,557
12,13,1,2,557
13,6,1,2,557
14,11,1,2,557
16,9,1,2,557
2,5,1,1,558
3,15,1,1,558
4,16,1,1,558
5,2,1,1,558
6,12,1,1,558
7,12,1,1,558
10,11,1,1,558
10,12,1,1,558
11,14,1,1,558
12,6,1,1,558
12,10,1,1,558
12,13,1,1,558
13,12,1,1,558
13,16,1,1,558
14,4,1,1,558
14,11,1,1,558
15,3,1,1,558
16,13,1,1,558
2,12,1,2,558
4,NA,NA,2,558
5,6,1,2,558
5,9,1,2,558
6,5,1,2,558
6,8,1,2,558
8,6,1,2,558
8,9,1,2,558
9,5,1,2,558
9,8,1,2,558
10,11,1,2,558
10,14,1,2,558
11,10,1,2,558
11,14,1,2,558
12,NA,NA,2,558
14,10,1,2,558
14,11,1,2,558
15,8,1,2,558
16,4,1,2,558
1,NA,NA,1,559
2,3,1,1,559
3,2,1,1,559
8,NA,NA,1,559
9,1,1,1,559
9,8,1,1,559
10,11,1,1,559
11,10,1,1,559
12,13,1,1,559
13,12,1,1,559
14,11,1,1,559
15,13,1,1,559
2,7,1,2,559
3,5,1,2,559
5,3,1,2,559
5,6,1,2,559
6,5,1,2,559
6,9,1,2,559
7,NA,NA,2,559
8,9,1,2,559
9,5,1,2,559
9,8,1,2,559
10,11,1,2,559
10,14,1,2,559
11,10,1,2,559
12,13,1,2,559
13,NA,NA,2,559
14,10,1,2,559
15,7,1,2,559
1,10,1,1,560
2,3,1,1,560
2,7,1,1,560
3,2,1,1,560
4,5,1,1,560
5,4,1,1,560
7,10,1,1,560
10,7,1,1,560
10,11,1,1,560
10,13,1,1,560
11,10,1,1,560
12,3,1,1,560
12,13,1,1,560
13,10,1,1,560
13,12,1,1,560
1,9,1,2,560
3,1,1,2,560
3,5,1,2,560
4,NA,NA,2,560
5,3,1,2,560
5,6,1,2,560
5,9,1,2,560
6,5,1,2,560
6,8,1,2,560
6,9,1,2,560
6,13,1,2,560
8,9,1,2,560
9,5,1,2,560
9,8,1,2,560
10,4,1,2,560
10,11,1,2,560
10,14,1,2,560
11,10,1,2,560
11,14,1,2,560
13,6,1,2,560
14,10,1,2,560
1,16,1,1,561
2,3,1,1,561
2,13,1,1,561
3,14,1,1,561
4,NA,NA,1,561
5,4,1,1,561
7,10,1,1,561
8,NA,NA,1,561
9,8,1,1,561
9,10,1,1,561
10,7,1,1,561
10,9,1,1,561
10,11,1,1,561
10,14,1,1,561
11,7,1,1,561
11,10,1,1,561
13,2,1,1,561
14,10,1,1,561
15,14,1,1,561
16,1,1,1,561
3,9,1,2,561
5,9,1,2,561
6,5,1,2,561
6,8,1,2,561
6,9,1,2,561
6,13,1,2,561
8,6,1,2,561
8,9,1,2,561
9,5,1,2,561
9,8,1,2,561
10,14,1,2,561
12,13,1,2,561
13,6,1,2,561
13,12,1,2,561
13,15,1,2,561
14,NA,NA,2,561
15,13,1,2,561
16,9,1,2,561
2,3,1,1,562
2,13,1,1,562
3,2,1,1,562
3,15,1,1,562
4,7,1,1,562
6,13,1,1,562
7,4,1,1,562
7,10,1,1,562
8,9,1,1,562
8,10,1,1,562
9,NA,NA,1,562
10,7,1,1,562
10,8,1,1,562
10,14,1,1,562
11,14,1,1,562
12,13,1,1,562
13,2,1,1,562
13,6,1,1,562
13,12,1,1,562
14,10,1,1,562
14,11,1,1,562
15,NA,NA,1,562
16,6,1,1,562
1,NA,NA,2,562
2,12,1,2,562
3,1,1,2,562
6,8,1,2,562
7,3,1,2,562
8,1,1,2,562
8,6,1,2,562
10,11,1,2,562
10,14,1,2,562
11,10,1,2,562
12,NA,NA,2,562
14,10,1,2,562
1,11,1,1,563
2,5,1,1,563
3,2,1,1,563
4,5,1,1,563
5,2,1,1,563
5,4,1,1,563
6,5,1,1,563
6,11,1,1,563
6,12,1,1,563
7,10,1,1,563
8,9,1,1,563
9,8,1,1,563
10,11,1,1,563
11,6,1,1,563
11,10,1,1,563
12,6,1,1,563
12,13,1,1,563
13,7,1,1,563
13,12,1,1,563
3,9,1,2,563
4,5,1,2,563
4,10,1,2,563
5,6,1,2,563
5,9,1,2,563
6,5,1,2,563
6,8,1,2,563
6,9,1,2,563
6,13,1,2,563
8,6,1,2,563
8,9,1,2,563
9,5,1,2,563
9,8,1,2,563
9,16,1,2,563
10,14,1,2,563
11,NA,NA,2,563
12,13,1,2,563
13,12,1,2,563
14,10,1,2,563
14,11,1,2,563
16,9,1,2,563
1,14,1,1,564
2,3,1,1,564
3,2,1,1,564
6,12,1,1,564
7,11,1,1,564
8,9,1,1,564
9,8,1,1,564
9,15,1,1,564
9,16,1,1,564
10,11,1,1,564
11,7,1,1,564
11,10,1,1,564
11,14,1,1,564
12,6,1,1,564
12,14,1,1,564
12,15,1,1,564
14,1,1,1,564
14,12,1,1,564
15,12,1,1,564
16,1,1,1,564
16,9,1,1,564
2,12,1,2,564
3,5,1,2,564
3,8,1,2,564
5,3,1,2,564
5,6,1,2,564
6,5,1,2,564
6,13,1,2,564
8,3,1,2,564
8,9,1,2,564
9,8,1,2,564
9,15,1,2,564
10,14,1,2,564
11,NA,NA,2,564
