from,to,dep.var.id,wave,sim
16,9,1,2,587
1,NA,NA,1,588
2,3,1,1,588
3,6,1,1,588
4,13,1,1,588
5,NA,NA,1,588
6,3,1,1,588
6,12,1,1,588
7,10,1,1,588
8,11,1,1,588
10,7,1,1,588
10,11,1,1,588
11,8,1,1,588
11,10,1,1,588
12,6,1,1,588
12,13,1,1,588
13,4,1,1,588
13,12,1,1,588
13,14,1,1,588
14,11,1,1,588
15,1,1,1,588
16,5,1,1,588
2,NA,NA,2,588
3,5,1,2,588
3,9,1,2,588
4,6,1,2,588
5,3,1,2,588
5,9,1,2,588
6,5,1,2,588
6,8,1,2,588
6,9,1,2,588
6,13,1,2,588
8,6,1,2,588
9,5,1,2,588
9,6,1,2,588
9,16,1,2,588
10,14,1,2,588
11,NA,NA,2,588
13,2,1,2,588
13,6,1,2,588
14,10,1,2,588
14,11,1,2,588
16,9,1,2,588
1,NA,NA,1,589
2,3,1,1,589
3,2,1,1,589
3,5,1,1,589
5,3,1,1,589
6,12,1,1,589
8,NA,NA,1,589
9,8,1,1,589
10,11,1,1,589
10,14,1,1,589
11,1,1,1,589
11,10,1,1,589
11,14,1,1,589
12,6,1,1,589
14,11,1,1,589
5,9,1,2,589
6,5,1,2,589
6,8,1,2,589
6,9,1,2,589
8,9,1,2,589
9,5,1,2,589
9,8,1,2,589
10,14,1,2,589
11,NA,NA,2,589
12,13,1,2,589
13,12,1,2,589
14,10,1,2,589
16,11,1,2,589
2,3,1,1,590
3,2,1,1,590
5,15,1,1,590
6,12,1,1,590
7,11,1,1,590
8,9,1,1,590
8,11,1,1,590
9,8,1,1,590
9,16,1,1,590
10,11,1,1,590
11,6,1,1,590
11,7,1,1,590
11,8,1,1,590
12,6,1,1,590
15,3,1,1,590
15,5,1,1,590
16,NA,NA,1,590
5,9,1,2,590
6,8,1,2,590
6,13,1,2,590
8,9,1,2,590
9,5,1,2,590
9,16,1,2,590
10,11,1,2,590
10,14,1,2,590
11,NA,NA,2,590
12,13,1,2,590
13,6,1,2,590
13,12,1,2,590
13,16,1,2,590
14,10,1,2,590
16,9,1,2,590
2,3,1,1,591
2,13,1,1,591
3,2,1,1,591
3,15,1,1,591
5,NA,NA,1,591
6,12,1,1,591
6,13,1,1,591
8,9,1,1,591
8,11,1,1,591
9,13,1,1,591
10,11,1,1,591
10,14,1,1,591
10,16,1,1,591
11,8,1,1,591
11,10,1,1,591
11,14,1,1,591
12,6,1,1,591
12,13,1,1,591
13,6,1,1,591
13,9,1,1,591
13,12,1,1,591
14,10,1,1,591
14,11,1,1,591
15,3,1,1,591
16,5,1,1,591
5,9,1,2,591
6,5,1,2,591
6,8,1,2,591
6,9,1,2,591
8,9,1,2,591
9,5,1,2,591
9,6,1,2,591
9,8,1,2,591
10,11,1,2,591
10,14,1,2,591
11,10,1,2,591
12,13,1,2,591
13,12,1,2,591
14,10,1,2,591
1,2,1,1,592
1,14,1,1,592
2,3,1,1,592
3,2,1,1,592
3,10,1,1,592
4,5,1,1,592
5,NA,NA,1,592
6,12,1,1,592
6,13,1,1,592
7,9,1,1,592
8,10,1,1,592
8,11,1,1,592
9,NA,NA,1,592
10,3,1,1,592
10,8,1,1,592
11,8,1,1,592
11,14,1,1,592
12,6,1,1,592
13,12,1,1,592
14,1,1,1,592
14,11,1,1,592
5,9,1,2,592
6,5,1,2,592
6,8,1,2,592
6,9,1,2,592
6,13,1,2,592
7,16,1,2,592
8,9,1,2,592
9,5,1,2,592
9,8,1,2,592
10,8,1,2,592
10,14,1,2,592
12,13,1,2,592
13,6,1,2,592
13,12,1,2,592
14,10,1,2,592
16,NA,NA,2,592
1,13,1,1,593
2,3,1,1,593
2,6,1,1,593
3,2,1,1,593
4,NA,NA,1,593
5,3,1,1,593
5,4,1,1,593
6,2,1,1,593
7,15,1,1,593
8,9,1,1,593
8,10,1,1,593
9,8,1,1,593
10,8,1,1,593
10,11,1,1,593
11,3,1,1,593
11,10,1,1,593
12,6,1,1,593
12,13,1,1,593
13,1,1,1,593
13,12,1,1,593
14,11,1,1,593
15,7,1,1,593
3,6,1,2,593
5,3,1,2,593
6,5,1,2,593
6,8,1,2,593
6,9,1,2,593
6,13,1,2,593
8,11,1,2,593
9,5,1,2,593
9,8,1,2,593
10,14,1,2,593
11,8,1,2,593
12,13,1,2,593
13,12,1,2,593
14,10,1,2,593
1,11,1,1,594
2,13,1,1,594
6,12,1,1,594
10,14,1,1,594
11,1,1,1,594
11,14,1,1,594
12,6,1,1,594
12,13,1,1,594
13,2,1,1,594
14,1,1,1,594
14,10,1,1,594
14,11,1,1,594
3,NA,NA,2,594
4,15,1,2,594
5,3,1,2,594
6,9,1,2,594
8,9,1,2,594
9,6,1,2,594
9,8,1,2,594
10,11,1,2,594
10,14,1,2,594
11,14,1,2,594
12,13,1,2,594
13,12,1,2,594
14,5,1,2,594
14,10,1,2,594
14,11,1,2,594
15,4,1,2,594
15,6,1,2,594
1,4,1,1,595
2,6,1,1,595
3,6,1,1,595
4,1,1,1,595
4,8,1,1,595
6,2,1,1,595
6,3,1,1,595
8,11,1,1,595
11,8,1,1,595
15,6,1,1,595
3,5,1,2,595
5,3,1,2,595
5,6,1,2,595
6,5,1,2,595
7,8,1,2,595
8,9,1,2,595
9,NA,NA,2,595
10,11,1,2,595
11,10,1,2,595
12,13,1,2,595
13,12,1,2,595
14,10,1,2,595
16,9,1,2,595
2,5,1,1,596
3,2,1,1,596
3,12,1,1,596
3,15,1,1,596
4,11,1,1,596
4,14,1,1,596
5,2,1,1,596
5,3,1,1,596
6,13,1,1,596
7,10,1,1,596
8,5,1,1,596
8,9,1,1,596
9,NA,NA,1,596
10,7,1,1,596
10,11,1,1,596
11,7,1,1,596
11,10,1,1,596
12,3,1,1,596
12,13,1,1,596
13,6,1,1,596
13,12,1,1,596
13,14,1,1,596
14,4,1,1,596
14,13,1,1,596
15,3,1,1,596
1,11,1,2,596
4,NA,NA,2,596
5,1,1,2,596
5,4,1,2,596
6,5,1,2,596
6,8,1,2,596
6,9,1,2,596
8,9,1,2,596
9,8,1,2,596
9,16,1,2,596
10,14,1,2,596
11,10,1,2,596
11,12,1,2,596
12,13,1,2,596
13,12,1,2,596
14,10,1,2,596
14,11,1,2,596
16,9,1,2,596
1,4,1,1,597
1,10,1,1,597
1,11,1,1,597
3,15,1,1,597
4,1,1,1,597
5,15,1,1,597
6,NA,NA,1,597
7,10,1,1,597
8,9,1,1,597
9,8,1,1,597
10,7,1,1,597
10,11,1,1,597
11,1,1,1,597
12,6,1,1,597
14,11,1,1,597
15,3,1,1,597
15,12,1,1,597
3,5,1,2,597
5,3,1,2,597
5,9,1,2,597
8,9,1,2,597
9,5,1,2,597
9,16,1,2,597
10,14,1,2,597
11,14,1,2,597
12,13,1,2,597
13,12,1,2,597
14,11,1,2,597
16,9,1,2,597
2,5,1,1,598
2,9,1,1,598
2,12,1,1,598
2,13,1,1,598
3,12,1,1,598
4,5,1,1,598
4,15,1,1,598
5,2,1,1,598
5,4,1,1,598
6,2,1,1,598
6,12,1,1,598
6,13,1,1,598
7,8,1,1,598
8,10,1,1,598
8,15,1,1,598
9,NA,NA,1,598
10,7,1,1,598
10,8,1,1,598
10,11,1,1,598
11,10,1,1,598
11,14,1,1,598
12,2,1,1,598
12,13,1,1,598
13,2,1,1,598
13,12,1,1,598
14,11,1,1,598
15,4,1,1,598
15,8,1,1,598
5,9,1,2,598
6,NA,NA,2,598
8,9,1,2,598
9,6,1,2,598
9,8,1,2,598
10,11,1,2,598
11,10,1,2,598
12,13,1,2,598
13,12,1,2,598
1,4,1,1,599
3,12,1,1,599
4,NA,NA,1,599
6,12,1,1,599
6,13,1,1,599
7,10,1,1,599
8,9,1,1,599
9,8,1,1,599
10,7,1,1,599
10,11,1,1,599
11,10,1,1,599
11,14,1,1,599
12,3,1,1,599
12,6,1,1,599
13,6,1,1,599
14,11,1,1,599
15,3,1,1,599
16,15,1,1,599
3,6,1,2,599
5,NA,NA,2,599
6,8,1,2,599
6,13,1,2,599
7,NA,NA,2,599
8,9,1,2,599
9,5,1,2,599
9,8,1,2,599
10,11,1,2,599
10,14,1,2,599
11,10,1,2,599
12,7,1,2,599
12,13,1,2,599
13,11,1,2,599
13,12,1,2,599
14,10,1,2,599
15,7,1,2,599
2,NA,NA,1,600
3,2,1,1,600
3,5,1,1,600
4,5,1,1,600
5,2,1,1,600
5,3,1,1,600
5,4,1,1,600
6,13,1,1,600
7,11,1,1,600
8,10,1,1,600
9,8,1,1,600
10,8,1,1,600
11,7,1,1,600
11,14,1,1,600
12,4,1,1,600
13,14,1,1,600
14,11,1,1,600
3,5,1,2,600
4,16,1,2,600
5,3,1,2,600
5,15,1,2,600
6,5,1,2,600
6,8,1,2,600
6,9,1,2,600
6,13,1,2,600
8,9,1,2,600
8,14,1,2,600
9,8,1,2,600
9,16,1,2,600
10,NA,NA,2,600
11,10,1,2,600
11,14,1,2,600
12,13,1,2,600
13,12,1,2,600
14,11,1,2,600
15,5,1,2,600
16,4,1,2,600
16,9,1,2,600
16,15,1,2,600
2,5,1,1,601
2,10,1,1,601
4,NA,NA,1,601
5,2,1,1,601
7,10,1,1,601
8,11,1,1,601
9,4,1,1,601
10,7,1,1,601
11,8,1,1,601
11,12,1,1,601
12,NA,NA,1,601
13,4,1,1,601
13,10,1,1,601
15,12,1,1,601
5,9,1,2,601
6,13,1,2,601
7,15,1,2,601
8,9,1,2,601
9,5,1,2,601
9,8,1,2,601
10,14,1,2,601
11,16,1,2,601
12,13,1,2,601
12,14,1,2,601
13,6,1,2,601
13,12,1,2,601
14,NA,NA,2,601
15,7,1,2,601
16,NA,NA,2,601
1,4,1,1,602
2,3,1,1,602
3,2,1,1,602
4,1,1,1,602
4,5,1,1,602
5,4,1,1,602
6,12,1,1,602
8,5,1,1,602
8,9,1,1,602
8,10,1,1,602
9,8,1,1,602
9,13,1,1,602
10,8,1,1,602
10,11,1,1,602
11,10,1,1,602
12,4,1,1,602
12,6,1,1,602
12,13,1,1,602
13,NA,NA,1,602
14,3,1,1,602
5,9,1,2,602
6,5,1,2,602
6,8,1,2,602
6,9,1,2,602
6,13,1,2,602
8,9,1,2,602
9,5,1,2,602
9,8,1,2,602
10,11,1,2,602
10,14,1,2,602
11,10,1,2,602
12,13,1,2,602
13,12,1,2,602
14,10,1,2,602
16,9,1,2,602
2,3,1,1,603
3,2,1,1,603
3,6,1,1,603
4,15,1,1,603
6,3,1,1,603
6,12,1,1,603
7,10,1,1,603
8,9,1,1,603
9,8,1,1,603
10,11,1,1,603
11,14,1,1,603
12,6,1,1,603
12,15,1,1,603
14,NA,NA,1,603
15,4,1,1,603
1,11,1,2,603
3,9,1,2,603
5,NA,NA,2,603
6,8,1,2,603
8,NA,NA,2,603
9,5,1,2,603
9,8,1,2,603
9,16,1,2,603
10,11,1,2,603
11,1,1,2,603
11,10,1,2,603
12,13,1,2,603
13,NA,NA,2,603
16,NA,NA,2,603
1,16,1,1,604
2,3,1,1,604
3,2,1,1,604
3,12,1,1,604
6,12,1,1,604
6,13,1,1,604
7,10,1,1,604
8,11,1,1,604
9,3,1,1,604
10,8,1,1,604
11,8,1,1,604
11,14,1,1,604
12,3,1,1,604
12,6,1,1,604
13,6,1,1,604
14,11,1,1,604
16,NA,NA,1,604
1,NA,NA,2,604
2,NA,NA,2,604
4,8,1,2,604
5,2,1,2,604
5,9,1,2,604
6,8,1,2,604
6,9,1,2,604
8,4,1,2,604
8,6,1,2,604
8,9,1,2,604
9,5,1,2,604
9,6,1,2,604
9,8,1,2,604
9,13,1,2,604
10,14,1,2,604
11,10,1,2,604
12,13,1,2,604
13,12,1,2,604
14,1,1,2,604
14,10,1,2,604
16,4,1,2,604
2,8,1,1,605
4,6,1,1,605
6,4,1,1,605
6,12,1,1,605
8,2,1,1,605
8,11,1,1,605
9,4,1,1,605
11,8,1,1,605
11,14,1,1,605
11,15,1,1,605
12,6,1,1,605
14,11,1,1,605
14,15,1,1,605
15,11,1,1,605
15,14,1,1,605
3,NA,NA,2,605
5,3,1,2,605
5,9,1,2,605
6,8,1,2,605
6,9,1,2,605
6,13,1,2,605
7,9,1,2,605
8,9,1,2,605
9,8,1,2,605
10,11,1,2,605
10,14,1,2,605
11,10,1,2,605
11,12,1,2,605
12,11,1,2,605
13,12,1,2,605
14,10,1,2,605
14,11,1,2,605
16,9,1,2,605
1,12,1,1,606
2,3,1,1,606
2,5,1,1,606
3,2,1,1,606
4,5,1,1,606
4,10,1,1,606
4,15,1,1,606
5,2,1,1,606
5,4,1,1,606
7,10,1,1,606
8,9,1,1,606
9,8,1,1,606
9,10,1,1,606
10,4,1,1,606
10,7,1,1,606
11,8,1,1,606
11,14,1,1,606
12,13,1,1,606
13,12,1,1,606
14,11,1,1,606
15,4,1,1,606
1,NA,NA,2,606
2,12,1,2,606
3,NA,NA,2,606
5,3,1,2,606
5,9,1,2,606
6,8,1,2,606
6,9,1,2,606
6,13,1,2,606
8,9,1,2,606
9,5,1,2,606
9,6,1,2,606
9,8,1,2,606
10,14,1,2,606
11,1,1,2,606
12,13,1,2,606
13,10,1,2,606
13,12,1,2,606
14,10,1,2,606
2,11,1,1,607
4,5,1,1,607
5,12,1,1,607
6,8,1,1,607
6,10,1,1,607
6,12,1,1,607
7,NA,NA,1,607
8,9,1,1,607
9,8,1,1,607
10,6,1,1,607
10,7,1,1,607
10,11,1,1,607
10,14,1,1,607
11,2,1,1,607
11,10,1,1,607
12,5,1,1,607
12,6,1,1,607
13,6,1,1,607
14,10,1,1,607
1,9,1,2,607
2,12,1,2,607
3,5,1,2,607
5,3,1,2,607
5,6,1,2,607
6,5,1,2,607
6,9,1,2,607
8,9,1,2,607
9,6,1,2,607
9,8,1,2,607
10,11,1,2,607
10,14,1,2,607
11,10,1,2,607
12,2,1,2,607
12,13,1,2,607
12,16,1,2,607
13,12,1,2,607
14,10,1,2,607
14,11,1,2,607
16,12,1,2,607
2,5,1,1,608
2,9,1,1,608
2,12,1,1,608
5,2,1,1,608
6,12,1,1,608
6,13,1,1,608
8,9,1,1,608
8,15,1,1,608
9,2,1,1,608
9,8,1,1,608
10,16,1,1,608
11,16,1,1,608
12,2,1,1,608
12,6,1,1,608
12,14,1,1,608
13,6,1,1,608
14,NA,NA,1,608
15,NA,NA,1,608
16,10,1,1,608
16,11,1,1,608
1,14,1,2,608
2,12,1,2,608
5,9,1,2,608
6,5,1,2,608
6,8,1,2,608
6,9,1,2,608
8,9,1,2,608
9,5,1,2,608
9,8,1,2,608
10,14,1,2,608
11,1,1,2,608
11,10,1,2,608
12,2,1,2,608
13,12,1,2,608
14,1,1,2,608
14,10,1,2,608
15,5,1,2,608
16,9,1,2,608
2,3,1,1,609
2,5,1,1,609
3,2,1,1,609
3,5,1,1,609
4,9,1,1,609
5,4,1,1,609
6,2,1,1,609
6,12,1,1,609
6,13,1,1,609
7,4,1,1,609
7,10,1,1,609
9,NA,NA,1,609
10,7,1,1,609
11,14,1,1,609
12,13,1,1,609
13,6,1,1,609
13,12,1,1,609
14,NA,NA,1,609
1,11,1,2,609
2,3,1,2,609
3,2,1,2,609
5,9,1,2,609
6,8,1,2,609
8,6,1,2,609
8,9,1,2,609
9,8,1,2,609
10,11,1,2,609
11,10,1,2,609
12,13,1,2,609
13,12,1,2,609
13,15,1,2,609
15,13,1,2,609
16,5,1,2,609
1,6,1,1,610
5,13,1,1,610
6,1,1,1,610
7,10,1,1,610
8,9,1,1,610
9,8,1,1,610
10,7,1,1,610
10,11,1,1,610
11,10,1,1,610
11,14,1,1,610
11,15,1,1,610
12,13,1,1,610
13,5,1,1,610
13,12,1,1,610
14,11,1,1,610
14,16,1,1,610
15,11,1,1,610
16,NA,NA,1,610
2,12,1,2,610
3,NA,NA,2,610
6,9,1,2,610
7,NA,NA,2,610
8,9,1,2,610
9,6,1,2,610
9,8,1,2,610
10,3,1,2,610
10,11,1,2,610
10,14,1,2,610
11,10,1,2,610
12,2,1,2,610
13,12,1,2,610
14,10,1,2,610
16,7,1,2,610
2,3,1,1,611
2,5,1,1,611
3,2,1,1,611
3,5,1,1,611
5,2,1,1,611
5,3,1,1,611
6,12,1,1,611
7,10,1,1,611
8,10,1,1,611
9,NA,NA,1,611
10,7,1,1,611
10,8,1,1,611
11,7,1,1,611
12,6,1,1,611
12,9,1,1,611
3,5,1,2,611
5,3,1,2,611
5,9,1,2,611
6,5,1,2,611
6,9,1,2,611
6,13,1,2,611
8,9,1,2,611
9,8,1,2,611
10,11,1,2,611
10,14,1,2,611
11,10,1,2,611
12,13,1,2,611
13,12,1,2,611
13,15,1,2,611
14,10,1,2,611
15,NA,NA,2,611
1,NA,NA,1,612
2,3,1,1,612
2,14,1,1,612
3,2,1,1,612
3,5,1,1,612
5,3,1,1,612
5,6,1,1,612
6,5,1,1,612
6,12,1,1,612
7,10,1,1,612
8,13,1,1,612
10,7,1,1,612
10,14,1,1,612
11,1,1,1,612
11,10,1,1,612
12,6,1,1,612
12,13,1,1,612
13,12,1,1,612
14,10,1,1,612
3,5,1,2,612
5,3,1,2,612
5,9,1,2,612
6,9,1,2,612
6,13,1,2,612
8,9,1,2,612
9,5,1,2,612
9,8,1,2,612
10,11,1,2,612
10,14,1,2,612
10,15,1,2,612
11,10,1,2,612
12,13,1,2,612
13,12,1,2,612
14,9,1,2,612
14,10,1,2,612
15,10,1,2,612
2,6,1,1,613
3,NA,NA,1,613
6,12,1,1,613
6,13,1,1,613
8,9,1,1,613
9,8,1,1,613
9,12,1,1,613
10,11,1,1,613
11,10,1,1,613
12,9,1,1,613
13,11,1,1,613
15,3,1,1,613
3,5,1,2,613
5,3,1,2,613
6,5,1,2,613
6,9,1,2,613
6,13,1,2,613
7,11,1,2,613
8,9,1,2,613
9,5,1,2,613
9,8,1,2,613
10,11,1,2,613
10,14,1,2,613
11,7,1,2,613
12,13,1,2,613
13,6,1,2,613
14,10,1,2,613
2,3,1,1,614
2,12,1,1,614
3,2,1,1,614
3,15,1,1,614
4,10,1,1,614
6,12,1,1,614
6,13,1,1,614
7,10,1,1,614
8,NA,NA,1,614
9,8,1,1,614
10,4,1,1,614
10,7,1,1,614
11,14,1,1,614
12,2,1,1,614
12,6,1,1,614
12,13,1,1,614
13,6,1,1,614
14,NA,NA,1,614
15,3,1,1,614
2,4,1,2,614
3,14,1,2,614
4,NA,NA,2,614
5,9,1,2,614
6,5,1,2,614
7,16,1,2,614
8,9,1,2,614
9,5,1,2,614
9,8,1,2,614
9,16,1,2,614
10,11,1,2,614
10,14,1,2,614
10,16,1,2,614
11,10,1,2,614
12,13,1,2,614
13,2,1,2,614
14,10,1,2,614
14,11,1,2,614
16,9,1,2,614
16,10,1,2,614
1,4,1,1,615
1,16,1,1,615
3,6,1,1,615
4,1,1,1,615
5,10,1,1,615
6,3,1,1,615
9,NA,NA,1,615
10,5,1,1,615
10,9,1,1,615
12,1,1,1,615
12,6,1,1,615
12,13,1,1,615
13,12,1,1,615
14,16,1,1,615
15,1,1,1,615
16,NA,NA,1,615
3,5,1,2,615
4,9,1,2,615
5,3,1,2,615
5,16,1,2,615
6,8,1,2,615
6,9,1,2,615
6,13,1,2,615
8,6,1,2,615
8,9,1,2,615
9,6,1,2,615
9,8,1,2,615
10,11,1,2,615
11,10,1,2,615
11,14,1,2,615
12,13,1,2,615
13,6,1,2,615
14,11,1,2,615
16,5,1,2,615
1,NA,NA,1,616
2,3,1,1,616
3,2,1,1,616
3,5,1,1,616
3,15,1,1,616
5,3,1,1,616
6,3,1,1,616
8,9,1,1,616
8,10,1,1,616
9,8,1,1,616
10,8,1,1,616
10,12,1,1,616
11,14,1,1,616
12,10,1,1,616
13,NA,NA,1,616
14,11,1,1,616
15,1,1,1,616
15,3,1,1,616
16,13,1,1,616
3,5,1,2,616
5,3,1,2,616
6,8,1,2,616
6,9,1,2,616
6,13,1,2,616
8,NA,NA,2,616
9,8,1,2,616
10,11,1,2,616
11,10,1,2,616
12,NA,NA,2,616
13,12,1,2,616
14,10,1,2,616
2,3,1,1,617
2,5,1,1,617
3,2,1,1,617
3,15,1,1,617
5,2,1,1,617
7,10,1,1,617
8,5,1,1,617
9,5,1,1,617
10,7,1,1,617
10,11,1,1,617
11,10,1,1,617
12,13,1,1,617
13,10,1,1,617
13,12,1,1,617
14,5,1,1,617
15,3,1,1,617
2,12,1,2,617
5,14,1,2,617
6,5,1,2,617
6,9,1,2,617
6,13,1,2,617
8,NA,NA,2,617
9,6,1,2,617
9,8,1,2,617
10,11,1,2,617
11,14,1,2,617
12,2,1,2,617
12,13,1,2,617
13,6,1,2,617
13,12,1,2,617
14,5,1,2,617
14,11,1,2,617
1,10,1,1,618
2,4,1,1,618
2,5,1,1,618
3,5,1,1,618
3,15,1,1,618
4,8,1,1,618
5,2,1,1,618
5,3,1,1,618
5,4,1,1,618
6,3,1,1,618
6,12,1,1,618
7,10,1,1,618
8,9,1,1,618
8,10,1,1,618
9,8,1,1,618
10,7,1,1,618
10,8,1,1,618
11,10,1,1,618
11,14,1,1,618
12,6,1,1,618
14,6,1,1,618
14,11,1,1,618
15,16,1,1,618
16,15,1,1,618
2,NA,NA,2,618
3,8,1,2,618
4,9,1,2,618
5,9,1,2,618
6,5,1,2,618
6,8,1,2,618
6,9,1,2,618
7,2,1,2,618
8,NA,NA,2,618
9,NA,NA,2,618
10,14,1,2,618
12,13,1,2,618
13,12,1,2,618
14,NA,NA,2,618
4,14,1,1,619
8,9,1,1,619
8,14,1,1,619
9,8,1,1,619
10,15,1,1,619
11,NA,NA,1,619
12,11,1,1,619
14,4,1,1,619
14,8,1,1,619
15,10,1,1,619
3,15,1,2,619
5,9,1,2,619
6,5,1,2,619
6,8,1,2,619
6,9,1,2,619
6,13,1,2,619
7,8,1,2,619
8,9,1,2,619
9,5,1,2,619
9,6,1,2,619
9,8,1,2,619
10,11,1,2,619
10,14,1,2,619
11,13,1,2,619
12,13,1,2,619
13,11,1,2,619
13,12,1,2,619
14,6,1,2,619
14,10,1,2,619
15,NA,NA,2,619
3,15,1,1,620
4,NA,NA,1,620
5,4,1,1,620
6,12,1,1,620
6,13,1,1,620
7,10,1,1,620
8,9,1,1,620
8,11,1,1,620
9,NA,NA,1,620
10,7,1,1,620
10,11,1,1,620
11,10,1,1,620
12,6,1,1,620
12,13,1,1,620
13,12,1,1,620
15,3,1,1,620
2,5,1,2,620
5,2,1,2,620
6,5,1,2,620
6,8,1,2,620
6,9,1,2,620
6,13,1,2,620
8,9,1,2,620
9,5,1,2,620
9,6,1,2,620
9,8,1,2,620
10,11,1,2,620
10,14,1,2,620
11,10,1,2,620
11,14,1,2,620
13,6,1,2,620
14,10,1,2,620
14,11,1,2,620
4,5,1,1,621
5,4,1,1,621
6,12,1,1,621
7,10,1,1,621
8,9,1,1,621
9,8,1,1,621
9,14,1,1,621
10,7,1,1,621
10,11,1,1,621
11,10,1,1,621
11,16,1,1,621
12,13,1,1,621
13,12,1,1,621
14,NA,NA,1,621
16,11,1,1,621
2,13,1,2,621
3,NA,NA,2,621
5,3,1,2,621
5,9,1,2,621
6,8,1,2,621
8,6,1,2,621
8,9,1,2,621
9,5,1,2,621
9,8,1,2,621
10,11,1,2,621
10,14,1,2,621
11,10,1,2,621
12,13,1,2,621
13,12,1,2,621
13,15,1,2,621
14,10,1,2,621
15,NA,NA,2,621
2,3,1,1,622
2,6,1,1,622
3,2,1,1,622
6,2,1,1,622
6,12,1,1,622
7,10,1,1,622
7,13,1,1,622
8,NA,NA,1,622
10,NA,NA,1,622
12,13,1,1,622
13,6,1,1,622
13,12,1,1,622
14,8,1,1,622
1,6,1,2,622
4,9,1,2,622
5,9,1,2,622
6,NA,NA,2,622
8,9,1,2,622
9,5,1,2,622
9,8,1,2,622
10,11,1,2,622
10,14,1,2,622
11,10,1,2,622
12,1,1,2,622
13,12,1,2,622
14,10,1,2,622
14,11,1,2,622
1,15,1,1,623
2,3,1,1,623
2,12,1,1,623
3,2,1,1,623
5,7,1,1,623
6,12,1,1,623
7,5,1,1,623
7,10,1,1,623
7,11,1,1,623
8,9,1,1,623
9,8,1,1,623
10,7,1,1,623
11,7,1,1,623
11,10,1,1,623
11,14,1,1,623
12,2,1,1,623
12,6,1,1,623
14,NA,NA,1,623
15,NA,NA,1,623
2,12,1,2,623
4,5,1,2,623
5,9,1,2,623
6,NA,NA,2,623
9,5,1,2,623
10,6,1,2,623
11,14,1,2,623
12,13,1,2,623
13,12,1,2,623
14,11,1,2,623
16,12,1,2,623
1,NA,NA,1,624
4,5,1,1,624
5,4,1,1,624
6,12,1,1,624
7,10,1,1,624
8,NA,NA,1,624
9,8,1,1,624
10,7,1,1,624
10,11,1,1,624
10,16,1,1,624
11,NA,NA,1,624
12,6,1,1,624
12,13,1,1,624
13,NA,NA,1,624
16,1,1,1,624
16,10,1,1,624
3,5,1,2,624
4,7,1,2,624
5,9,1,2,624
6,5,1,2,624
6,8,1,2,624
6,9,1,2,624
6,13,1,2,624
7,4,1,2,624
8,9,1,2,624
8,15,1,2,624
9,5,1,2,624
9,8,1,2,624
10,11,1,2,624
11,10,1,2,624
11,14,1,2,624
12,13,1,2,624
13,6,1,2,624
13,12,1,2,624
14,10,1,2,624
14,11,1,2,624
15,8,1,2,624
16,9,1,2,624
1,16,1,1,625
2,3,1,1,625
2,10,1,1,625
3,2,1,1,625
5,12,1,1,625
7,15,1,1,625
9,16,1,1,625
10,2,1,1,625
10,14,1,1,625
11,14,1,1,625
12,13,1,1,625
13,2,1,1,625
13,12,1,1,625
14,10,1,1,625
14,11,1,1,625
15,7,1,1,625
16,NA,NA,1,625
1,9,1,2,625
2,12,1,2,625
5,9,1,2,625
6,8,1,2,625
6,9,1,2,625
8,9,1,2,625
9,5,1,2,625
9,8,1,2,625
10,12,1,2,625
10,14,1,2,625
11,14,1,2,625
12,2,1,2,625
12,10,1,2,625
12,13,1,2,625
13,12,1,2,625
14,11,1,2,625
1,13,1,1,626
2,12,1,1,626
3,6,1,1,626
5,2,1,1,626
6,NA,NA,1,626
7,15,1,1,626
9,5,1,1,626
10,NA,NA,1,626
11,10,1,1,626
12,2,1,1,626
12,13,1,1,626
13,1,1,1,626
13,12,1,1,626
15,NA,NA,1,626
16,9,1,1,626
2,12,1,2,626
5,9,1,2,626
6,8,1,2,626
6,9,1,2,626
6,13,1,2,626
7,2,1,2,626
8,9,1,2,626
8,13,1,2,626
9,5,1,2,626
9,6,1,2,626
9,8,1,2,626
10,NA,NA,2,626
11,14,1,2,626
12,2,1,2,626
12,13,1,2,626
13,12,1,2,626
14,10,1,2,626
14,11,1,2,626
16,9,1,2,626
2,NA,NA,1,627
3,2,1,1,627
3,15,1,1,627
4,NA,NA,1,627
6,12,1,1,627
7,10,1,1,627
7,11,1,1,627
8,11,1,1,627
9,4,1,1,627
10,7,1,1,627
11,7,1,1,627
11,8,1,1,627
12,6,1,1,627
12,13,1,1,627
13,12,1,1,627
13,16,1,1,627
14,15,1,1,627
15,NA,NA,1,627
16,13,1,1,627
2,12,1,2,627
4,13,1,2,627
5,9,1,2,627
6,8,1,2,627
6,9,1,2,627
8,9,1,2,627
9,6,1,2,627
9,8,1,2,627
9,14,1,2,627
10,14,1,2,627
11,10,1,2,627
12,2,1,2,627
12,4,1,2,627
12,13,1,2,627
13,4,1,2,627
13,12,1,2,627
14,9,1,2,627
14,10,1,2,627
16,11,1,2,627
1,3,1,1,628
1,14,1,1,628
3,6,1,1,628
6,3,1,1,628
7,11,1,1,628
10,11,1,1,628
10,14,1,1,628
11,7,1,1,628
11,10,1,1,628
12,NA,NA,1,628
13,12,1,1,628
14,1,1,1,628
2,4,1,2,628
3,NA,NA,2,628
4,NA,NA,2,628
5,3,1,2,628
6,5,1,2,628
6,13,1,2,628
8,9,1,2,628
9,8,1,2,628
